"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"07/20/2009","77","","Burbank","06-037-1002","AQS"
"07/21/2009","76","","Glendora","06-037-0016","AQS"
"07/22/2009","80","","Glendora","06-037-0016","AQS"
"07/23/2009","80","","Burbank","06-037-1002","AQS"
"07/24/2009","84","","Burbank","06-037-1002","AQS"
"07/25/2009","77","","Glendora","06-037-0016","AQS"
"07/26/2009","76","","Glendora","06-037-0016","AQS"
"07/27/2009","70","","Glendora","06-037-0016","AQS"
"07/28/2009","73","","Burbank","06-037-1002","AQS"
"07/29/2009","74","","Glendora","06-037-0016","AQS"
"07/30/2009","74","","Glendora","06-037-0016","AQS"
"07/31/2009","75","","Glendora","06-037-0016","AQS"
"08/01/2009","78","","Burbank","06-037-1002","AQS"
"08/02/2009","73","","Burbank","06-037-1002","AQS"
"08/03/2009","50","","Glendora","06-037-0016","AQS"
"08/04/2009","47","","Burbank","06-037-1002","AQS"
"08/05/2009","59","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/06/2009","42","","Santa Clarita","06-037-6012","AQS"
"08/07/2009","49","","Glendora","06-037-0016","AQS"
"08/08/2009","62","","Glendora","06-037-0016","AQS"
"08/09/2009","78","","Glendora","06-037-0016","AQS"
"08/10/2009","87","","Glendora","06-037-0016","AQS"
"08/11/2009","83","","Glendora","06-037-0016","AQS"
"08/12/2009","95","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/13/2009","106","","Burbank","06-037-1002","AQS"
"08/14/2009","85","","Glendora","06-037-0016","AQS"
"08/15/2009","89","","Glendora","06-037-0016","AQS"
"08/16/2009","105","","Glendora","06-037-0016","AQS"
"08/17/2009","116","","Glendora","06-037-0016","AQS"
"08/18/2009","119","","Glendora","06-037-0016","AQS"
"08/19/2009","110","","Burbank","06-037-1002","AQS"
"08/20/2009","84","","Burbank","06-037-1002","AQS"
"08/21/2009","80","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/22/2009","79","","Burbank","06-037-1002","AQS"
"08/23/2009","80","","Burbank","06-037-1002","AQS"
"08/24/2009","74","","Anaheim","06-059-0007","AQS"
"08/25/2009","59","","Long Beach (North)","06-037-4002","AQS"
"08/26/2009","165","","Glendora","06-037-0016","AQS"
"08/27/2009","157","","Glendora","06-037-0016","AQS"
"08/28/2009","82","","Santa Clarita","06-037-6012","AQS"
"08/29/2009","77","","Burbank","06-037-1002","AQS"
"08/30/2009","115","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/31/2009","156","","Glendora","06-037-0016","AQS"
"09/01/2009","86","","Santa Clarita","06-037-6012","AQS"
"09/02/2009","105","","Santa Clarita","06-037-6012","AQS"
"09/03/2009","104","","Glendora","06-037-0016","AQS"
"09/04/2009","87","","Glendora","06-037-0016","AQS"
"09/05/2009","83","","Glendora","06-037-0016","AQS"
"09/06/2009","80","","Glendora","06-037-0016","AQS"
"09/07/2009","71","","Glendora","06-037-0016","AQS"
"09/08/2009","67","","Glendora","06-037-0016","AQS"
"09/09/2009","81","","Glendora","06-037-0016","AQS"
"09/10/2009","81","","Glendora","06-037-0016","AQS"
"09/11/2009","69","","Glendora","06-037-0016","AQS"
"09/12/2009","75","","Glendora","06-037-0016","AQS"
"09/13/2009","68","","Glendora","06-037-0016","AQS"
"09/14/2009","52","","Santa Clarita","06-037-6012","AQS"
"09/15/2009","52","","Santa Clarita","06-037-6012","AQS"
"09/16/2009","67","","Glendora","06-037-0016","AQS"
"09/17/2009","71","","Glendora","06-037-0016","AQS"
"09/18/2009","85","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/19/2009","99","","Burbank","06-037-1002","AQS"
"09/20/2009","89","","Burbank","06-037-1002","AQS"
"09/21/2009","79","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/22/2009","69","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/23/2009","56","","Burbank","06-037-1002","AQS"
"09/24/2009","64","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/25/2009","75","","Anaheim","06-059-0007","AQS"
"09/26/2009","81","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/27/2009","94","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/28/2009","126","","Burbank","06-037-1002","AQS"
"09/29/2009","88","","Burbank","06-037-1002","AQS"
"09/30/2009","60","","Burbank","06-037-1002","AQS"
"10/01/2009","52","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/02/2009","54","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/03/2009","56","","Burbank","06-037-1002","AQS"
"10/04/2009","51","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/05/2009","53","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/06/2009","59","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/07/2009","60","","Glendora","06-037-0016","AQS"
"10/08/2009","72","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/09/2009","84","","Burbank","06-037-1002","AQS"
"10/10/2009","81","","Glendora","06-037-0016","AQS"
"10/11/2009","66","","Santa Clarita","06-037-6012","AQS"
"10/12/2009","55","","Glendora","06-037-0016","AQS"
"10/13/2009","37","","Burbank","06-037-1002","AQS"
"10/14/2009","40","","Anaheim","06-059-0007","AQS"
"10/15/2009","83","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/16/2009","90","","Anaheim","06-059-0007","AQS"
"10/17/2009","80","","Anaheim","06-059-0007","AQS"
"10/18/2009","95","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/19/2009","73","","Santa Clarita","06-037-6012","AQS"
"10/20/2009","48","","Burbank","06-037-1002","AQS"
"10/21/2009","55","","Burbank","06-037-1002","AQS"
"10/22/2009","67","","Burbank","06-037-1002","AQS"
"10/23/2009","76","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/24/2009","94","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/25/2009","125","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/26/2009","53","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/27/2009","63","","Santa Clarita","06-037-6012","AQS"
"10/28/2009","38","","Burbank","06-037-1002","AQS"
"10/29/2009","46","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/30/2009","64","","Burbank","06-037-1002","AQS"
"10/31/2009","69","","Anaheim","06-059-0007","AQS"
"11/01/2009","64","","Long Beach (North)","06-037-4002","AQS"
"11/02/2009","78","","Long Beach (North)","06-037-4002","AQS"
"11/03/2009","84","","Anaheim","06-059-0007","AQS"
"11/04/2009","89","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/05/2009","101","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/06/2009","83","","Burbank","06-037-1002","AQS"
"11/07/2009","99","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/08/2009","145","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/09/2009","106","","Anaheim","06-059-0007","AQS"
"11/10/2009","69","","Anaheim","06-059-0007","AQS"
"11/11/2009","74","","Burbank","06-037-1002","AQS"
"11/12/2009","77","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/13/2009","66","","Long Beach (South)","06-037-4004","AQS"
"11/14/2009","60","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/15/2009","67","","Long Beach (North)","06-037-4002","AQS"
"11/16/2009","56","","Burbank","06-037-1002","AQS"
"11/17/2009","61","","Anaheim","06-059-0007","AQS"
"11/18/2009","73","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/19/2009","88","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/20/2009","79","","Burbank","06-037-1002","AQS"
"11/21/2009","82","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/22/2009","85","","Long Beach (North)","06-037-4002","AQS"
"11/23/2009","86","","Anaheim","06-059-0007","AQS"
"11/24/2009","66","","Burbank","06-037-1002","AQS"
"11/25/2009","70","","Burbank","06-037-1002","AQS"
"11/26/2009","55","","Burbank","06-037-1002","AQS"
"11/27/2009","70","","Compton","06-037-1302","AQS"
"11/28/2009","35","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/29/2009","43","","Anaheim","06-059-0007","AQS"
"11/30/2009","57","","Compton","06-037-1302","AQS"
"12/01/2009","58","","Los Angeles-North Main Street","06-037-1103","AQS"
"12/02/2009","65","","Los Angeles-North Main Street","06-037-1103","AQS"
"12/03/2009","98","","Los Angeles-North Main Street","06-037-1103","AQS"
"12/04/2009","101","","Anaheim","06-059-0007","AQS"
"12/05/2009","76","","Reseda","06-037-1201","AQS"
"12/06/2009","59","","Burbank","06-037-1002","AQS"
"12/07/2009","41","","Los Angeles-North Main Street","06-037-1103","AQS"
"12/08/2009","51","","Reseda","06-037-1201","AQS"
"12/09/2009","76","","Burbank","06-037-1002","AQS"
"12/10/2009","93","","Burbank","06-037-1002","AQS"
"12/11/2009","99","","Anaheim","06-059-0007","AQS"
"12/12/2009","37","","Los Angeles-North Main Street","06-037-1103","AQS"
"12/13/2009","41","","Anaheim","06-059-0007","AQS"
"12/14/2009","62","","Burbank","06-037-1002","AQS"
"12/15/2009","57","","Anaheim","06-059-0007","AQS"
"12/16/2009","64","","Anaheim","06-059-0007","AQS"
"12/17/2009","81","","Anaheim","06-059-0007","AQS"
"12/18/2009","81","","Anaheim","06-059-0007","AQS"
"12/19/2009","53","","Burbank","06-037-1002","AQS"
"12/20/2009","59","","Burbank","06-037-1002","AQS"
"12/21/2009","91","","Compton","06-037-1302","AQS"
"12/22/2009","56","","Santa Clarita","06-037-6012","AQS"
"12/23/2009","48","","Burbank","06-037-1002","AQS"
"12/24/2009","106","","Compton","06-037-1302","AQS"
"12/25/2009","128","","Reseda","06-037-1201","AQS"
"12/26/2009","116","","Reseda","06-037-1201","AQS"
"12/27/2009","111","","Compton","06-037-1302","AQS"
"12/28/2009","59","","Burbank","06-037-1002","AQS"
"12/29/2009","65","","Los Angeles-North Main Street","06-037-1103","AQS"
"12/30/2009","70","","Burbank","06-037-1002","AQS"
"12/31/2009","74","","Burbank","06-037-1002","AQS"
"01/01/2010","82","","Burbank","06-037-1002","AQS"
"01/02/2010","82","","Compton","06-037-1302","AQS"
"01/03/2010","56","","Long Beach (South)","06-037-4004","AQS"
"01/04/2010","55","","Anaheim","06-059-0007","AQS"
"01/05/2010","64","","Anaheim","06-059-0007","AQS"
"01/06/2010","73","","Los Angeles-North Main Street","06-037-1103","AQS"
"01/07/2010","98","","Los Angeles-North Main Street","06-037-1103","AQS"
"01/08/2010","90","","Compton","06-037-1302","AQS"
"01/09/2010","53","","Anaheim","06-059-0007","AQS"
"01/10/2010","70","","Anaheim","06-059-0007","AQS"
"01/11/2010","79","","Anaheim","06-059-0007","AQS"
"01/12/2010","85","","Los Angeles-North Main Street","06-037-1103","AQS"
"01/13/2010","74","","Anaheim","06-059-0007","AQS"
"01/14/2010","63","","Los Angeles-North Main Street","06-037-1103","AQS"
"01/15/2010","56","","Burbank","06-037-1002","AQS"
"01/16/2010","64","","Long Beach (North)","06-037-4002","AQS"
"01/17/2010","67","","Burbank","06-037-1002","AQS"
"01/18/2010","86","","Santa Clarita","06-037-6012","AQS"
"01/19/2010","56","","Burbank","06-037-1002","AQS"
"01/20/2010","58","","Santa Clarita","06-037-6012","AQS"
"01/21/2010","38","","Santa Clarita","06-037-6012","AQS"
"01/22/2010","36","","Long Beach (North)","06-037-4002","AQS"
"01/23/2010","72","","Burbank","06-037-1002","AQS"
"01/24/2010","71","","Long Beach (North)","06-037-4002","AQS"
"01/25/2010","71","","Anaheim","06-059-0007","AQS"
"01/26/2010","80","","Pico Rivera #2","06-037-1602","AQS"
"01/27/2010","62","","Anaheim","06-059-0007","AQS"
"01/28/2010","58","","Anaheim","06-059-0007","AQS"
"01/29/2010","71","","Burbank","06-037-1002","AQS"
"01/30/2010","87","","Anaheim","06-059-0007","AQS"
"01/31/2010","89","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/01/2010","93","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/02/2010","114","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/03/2010","83","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/04/2010","65","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/05/2010","52","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/06/2010","30","","Burbank","06-037-1002","AQS"
"02/07/2010","51","","Compton","06-037-1302","AQS"
"02/08/2010","51","","Burbank","06-037-1002","AQS"
"02/09/2010","55","","Burbank","06-037-1002","AQS"
"02/10/2010","55","","Burbank","06-037-1002","AQS"
"02/11/2010","62","","Burbank","06-037-1002","AQS"
"02/12/2010","80","","Burbank","06-037-1002","AQS"
"02/13/2010","80","","Anaheim","06-059-0007","AQS"
"02/14/2010","65","","Anaheim","06-059-0007","AQS"
"02/15/2010","62","","Anaheim","06-059-0007","AQS"
"02/16/2010","58","","Burbank","06-037-1002","AQS"
"02/17/2010","71","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/18/2010","123","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/19/2010","69","","Santa Clarita","06-037-6012","AQS"
"02/20/2010","33","","Burbank","06-037-1002","AQS"
"02/21/2010","36","","Glendora","06-037-0016","AQS"
"02/22/2010","23","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/23/2010","46","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/24/2010","60","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/25/2010","63","","Anaheim","06-059-0007","AQS"
"02/26/2010","64","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/27/2010","43","","Burbank","06-037-1002","AQS"
"02/28/2010","43","","Long Beach (North)","06-037-4002","AQS"
"03/01/2010","62","","Burbank","06-037-1002","AQS"
"03/02/2010","43","","Glendora","06-037-0016","AQS"
"03/03/2010","35","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/04/2010","23","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/05/2010","43","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/06/2010","39","","Azusa","06-037-0002","AQS"
"03/07/2010","40","","Anaheim","06-059-0007","AQS"
"03/08/2010","56","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/09/2010","59","","Santa Clarita","06-037-6012","AQS"
"03/10/2010","46","","Santa Clarita","06-037-6012","AQS"
"03/11/2010","51","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/12/2010","55","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/13/2010","61","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/14/2010","54","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/15/2010","51","","Burbank","06-037-1002","AQS"
"03/16/2010","42","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/17/2010","42","","Long Beach (South)","06-037-4004","AQS"
"03/18/2010","72","","Burbank","06-037-1002","AQS"
"03/19/2010","78","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/20/2010","84","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/21/2010","81","","Anaheim","06-059-0007","AQS"
"03/22/2010","74","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/23/2010","67","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/24/2010","77","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/25/2010","71","","Burbank","06-037-1002","AQS"
"03/26/2010","57","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/27/2010","51","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/28/2010","31","","Glendora","06-037-0016","AQS"
"03/29/2010","52","","Anaheim","06-059-0007","AQS"
"03/30/2010","55","","Santa Clarita","06-037-6012","AQS"
"03/31/2010","40","","Glendora","06-037-0016","AQS"
"04/01/2010","26","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/02/2010","123","","Azusa","06-037-0002","AQS"
"04/03/2010","56","","Glendora","06-037-0016","AQS"
"04/04/2010","52","","Glendora","06-037-0016","AQS"
"04/05/2010","31","","Glendora","06-037-0016","AQS"
"04/06/2010","38","","Burbank","06-037-1002","AQS"
"04/07/2010","43","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/08/2010","45","","Anaheim","06-059-0007","AQS"
"04/09/2010","69","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/10/2010","67","","Santa Clarita","06-037-6012","AQS"
"04/11/2010","65","","Santa Clarita","06-037-6012","AQS"
"04/12/2010","57","","Santa Clarita","06-037-6012","AQS"
"04/13/2010","62","","Burbank","06-037-1002","AQS"
"04/14/2010","58","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/15/2010","62","","Anaheim","06-059-0007","AQS"
"04/16/2010","61","","Burbank","06-037-1002","AQS"
"04/17/2010","70","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/18/2010","73","","Burbank","06-037-1002","AQS"
"04/19/2010","70","","Burbank","06-037-1002","AQS"
"04/20/2010","48","","Burbank","06-037-1002","AQS"
"04/21/2010","24","","Glendora","06-037-0016","AQS"
"04/22/2010","37","","Burbank","06-037-1002","AQS"
"04/23/2010","68","","Reseda","06-037-1201","AQS"
"04/24/2010","67","","Santa Clarita","06-037-6012","AQS"
"04/25/2010","78","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/26/2010","96","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/27/2010","99","","Burbank","06-037-1002","AQS"
"04/28/2010","47","","Burbank","06-037-1002","AQS"
"04/29/2010","27","","Santa Clarita","06-037-6012","AQS"
"04/30/2010","31","","Anaheim","06-059-0007","AQS"
"05/01/2010","51","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/02/2010","59","","Santa Clarita","06-037-6012","AQS"
"05/03/2010","64","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/04/2010","72","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/05/2010","77","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/06/2010","79","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/07/2010","72","","Anaheim","06-059-0007","AQS"
"05/08/2010","64","","Anaheim","06-059-0007","AQS"
"05/09/2010","49","","Reseda","06-037-1201","AQS"
"05/10/2010","35","","Burbank","06-037-1002","AQS"
"05/11/2010","38","","Santa Clarita","06-037-6012","AQS"
"05/12/2010","52","","Burbank","06-037-1002","AQS"
"05/13/2010","66","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/14/2010","78","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/15/2010","96","","Burbank","06-037-1002","AQS"
"05/16/2010","96","","Reseda","06-037-1201","AQS"
"05/17/2010","59","","Burbank","06-037-1002","AQS"
"05/18/2010","51","","Santa Clarita","06-037-6012","AQS"
"05/19/2010","65","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/20/2010","65","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/21/2010","63","","Burbank","06-037-1002","AQS"
"05/22/2010","54","","Glendora","06-037-0016","AQS"
"05/23/2010","38","","Santa Clarita","06-037-6012","AQS"
"05/24/2010","48","","Santa Clarita","06-037-6012","AQS"
"05/25/2010","40","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/26/2010","40","","Burbank","06-037-1002","AQS"
"05/27/2010","53","","Glendora","06-037-0016","AQS"
"05/28/2010","45","","Santa Clarita","06-037-6012","AQS"
"05/29/2010","54","","Burbank","06-037-1002","AQS"
"05/30/2010","59","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/31/2010","71","","Santa Clarita","06-037-6012","AQS"
"06/01/2010","74","","Santa Clarita","06-037-6012","AQS"
"06/02/2010","81","","Santa Clarita","06-037-6012","AQS"
"06/03/2010","94","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/04/2010","96","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/05/2010","114","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/06/2010","91","","Burbank","06-037-1002","AQS"
"06/07/2010","80","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/08/2010","78","","Santa Clarita","06-037-6012","AQS"
"06/09/2010","72","","Reseda","06-037-1201","AQS"
"06/10/2010","67","","Reseda","06-037-1201","AQS"
"06/11/2010","61","","Reseda","06-037-1201","AQS"
"06/12/2010","69","","Santa Clarita","06-037-6012","AQS"
"06/13/2010","95","","Anaheim","06-059-0007","AQS"
"06/14/2010","84","","Anaheim","06-059-0007","AQS"
"06/15/2010","78","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/16/2010","75","","Santa Clarita","06-037-6012","AQS"
"06/17/2010","83","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/18/2010","83","","Santa Clarita","06-037-6012","AQS"
"06/19/2010","66","","Glendora","06-037-0016","AQS"
"06/20/2010","61","","Glendora","06-037-0016","AQS"
"06/21/2010","64","","Santa Clarita","06-037-6012","AQS"
"06/22/2010","71","","Santa Clarita","06-037-6012","AQS"
"06/23/2010","74","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/24/2010","75","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/25/2010","74","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/26/2010","66","","Santa Clarita","06-037-6012","AQS"
"06/27/2010","74","","Santa Clarita","06-037-6012","AQS"
"06/28/2010","86","","Santa Clarita","06-037-6012","AQS"
"06/29/2010","83","","Santa Clarita","06-037-6012","AQS"
"06/30/2010","72","","Glendora","06-037-0016","AQS"
"07/01/2010","106","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/02/2010","72","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/03/2010","77","","Santa Clarita","06-037-6012","AQS"
"07/04/2010","103","","Glendora","06-037-0016","AQS"
"07/05/2010","152","","Glendora","06-037-0016","AQS"
"07/06/2010","75","","Glendora","06-037-0016","AQS"
"07/07/2010","69","","Glendora","06-037-0016","AQS"
"07/08/2010","75","","Santa Clarita","06-037-6012","AQS"
"07/09/2010","85","","Glendora","06-037-0016","AQS"
"07/10/2010","93","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/11/2010","79","","Glendora","06-037-0016","AQS"
"07/12/2010","72","","Glendora","06-037-0016","AQS"
"07/13/2010","62","","Santa Clarita","06-037-6012","AQS"
"07/14/2010","65","","Glendora","06-037-0016","AQS"
"07/15/2010","73","","Glendora","06-037-0016","AQS"
"07/16/2010","73","","Glendora","06-037-0016","AQS"
"07/17/2010","70","","Glendora","06-037-0016","AQS"
"07/18/2010","73","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/19/2010","80","","Santa Clarita","06-037-6012","AQS"
"07/20/2010","79","","Burbank","06-037-1002","AQS"
"07/21/2010","77","","Santa Clarita","06-037-6012","AQS"
"07/22/2010","74","","Burbank","06-037-1002","AQS"
"07/23/2010","70","","Burbank","06-037-1002","AQS"
"07/24/2010","65","","Glendora","06-037-0016","AQS"
"07/25/2010","67","","Santa Clarita","06-037-6012","AQS"
"07/26/2010","73","","Glendora","06-037-0016","AQS"
"07/27/2010","76","","Glendora","06-037-0016","AQS"
"07/28/2010","63","","Santa Clarita","06-037-6012","AQS"
"07/29/2010","61","","Santa Clarita","06-037-6012","AQS"
"07/30/2010","69","","Glendora","06-037-0016","AQS"
"07/31/2010","85","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/01/2010","84","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/02/2010","75","","Anaheim","06-059-0007","AQS"
"08/03/2010","74","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/04/2010","77","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/05/2010","90","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/06/2010","86","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/07/2010","81","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/08/2010","69","","Santa Clarita","06-037-6012","AQS"
"08/09/2010","67","","Glendora","06-037-0016","AQS"
"08/10/2010","75","","Glendora","06-037-0016","AQS"
"08/11/2010","74","","Glendora","06-037-0016","AQS"
"08/12/2010","64","","Anaheim","06-059-0007","AQS"
"08/13/2010","56","","Burbank","06-037-1002","AQS"
"08/14/2010","57","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/15/2010","55","","Burbank","06-037-1002","AQS"
"08/16/2010","62","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/17/2010","73","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/18/2010","62","","Burbank","06-037-1002","AQS"
"08/19/2010","59","","Burbank","06-037-1002","AQS"
"08/20/2010","61","","Anaheim","06-059-0007","AQS"
"08/21/2010","58","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/22/2010","63","","Anaheim","06-059-0007","AQS"
"08/23/2010","67","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/24/2010","73","","Anaheim","06-059-0007","AQS"
"08/25/2010","74","","Anaheim","06-059-0007","AQS"
"08/26/2010","71","","Reseda","06-037-1201","AQS"
"08/27/2010","82","","Reseda","06-037-1201","AQS"
"08/28/2010","81","","Reseda","06-037-1201","AQS"
"08/29/2010","79","","Reseda","06-037-1201","AQS"
"08/30/2010","71","","Reseda","06-037-1201","AQS"
"08/31/2010","71","","Reseda","06-037-1201","AQS"
"09/01/2010","76","","Reseda","06-037-1201","AQS"
"09/02/2010","87","","Anaheim","06-059-0007","AQS"
"09/03/2010","78","","Anaheim","06-059-0007","AQS"
"09/04/2010","70","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/05/2010","82","","Reseda","06-037-1201","AQS"
"09/06/2010","89","","Reseda","06-037-1201","AQS"
"09/07/2010","77","","Reseda","06-037-1201","AQS"
"09/08/2010","69","","Reseda","06-037-1201","AQS"
"09/09/2010","64","","Reseda","06-037-1201","AQS"
"09/10/2010","63","","Reseda","06-037-1201","AQS"
"09/11/2010","72","","Reseda","06-037-1201","AQS"
"09/12/2010","84","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/13/2010","64","","Reseda","06-037-1201","AQS"
"09/14/2010","62","","Reseda","06-037-1201","AQS"
"09/15/2010","65","","Reseda","06-037-1201","AQS"
"09/16/2010","68","","Reseda","06-037-1201","AQS"
"09/17/2010","92","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/18/2010","106","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/19/2010","72","","Reseda","06-037-1201","AQS"
"09/20/2010","73","","Reseda","06-037-1201","AQS"
"09/21/2010","113","","Reseda","06-037-1201","AQS"
"09/22/2010","74","","Reseda","06-037-1201","AQS"
"09/23/2010","74","","Reseda","06-037-1201","AQS"
"09/24/2010","72","","Anaheim","06-059-0007","AQS"
"09/25/2010","78","","Anaheim","06-059-0007","AQS"
"09/26/2010","72","","Anaheim","06-059-0007","AQS"
"09/27/2010","119","","Burbank","06-037-1002","AQS"
"09/28/2010","72","","Reseda","06-037-1201","AQS"
"09/29/2010","71","","Reseda","06-037-1201","AQS"
"09/30/2010","70","","Burbank","06-037-1002","AQS"
"10/01/2010","79","","Reseda","06-037-1201","AQS"
"10/02/2010","83","","Reseda","06-037-1201","AQS"
"10/03/2010","81","","Reseda","06-037-1201","AQS"
"10/04/2010","57","","Reseda","06-037-1201","AQS"
"10/05/2010","55","","Reseda","06-037-1201","AQS"
"10/06/2010","60","","Reseda","06-037-1201","AQS"
"10/07/2010","67","","Reseda","06-037-1201","AQS"
"10/08/2010","64","","Reseda","06-037-1201","AQS"
"10/09/2010","75","","Anaheim","06-059-0007","AQS"
"10/10/2010","66","","Long Beach (North)","06-037-4002","AQS"
"10/11/2010","80","","Burbank","06-037-1002","AQS"
"10/12/2010","111","","Burbank","06-037-1002","AQS"
"10/13/2010","96","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/14/2010","138","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/15/2010","137","","Reseda","06-037-1201","AQS"
"10/16/2010","128","","Burbank","06-037-1002","AQS"
"10/17/2010","61","","Reseda","06-037-1201","AQS"
